College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,SC,SCA,ST
1,"University Departments of Anna University Chennai - CEG Campus, Guindy, Chennai.",BY,Bio Medical (SS),195,191.5,193.5,188.845,184,164,
1,"University Departments of Anna University Chennai - CEG Campus, Guindy, Chennai.",CE,Civil Engineering,193,190,192,187,183,173.5,177.5
1,"University Departments of Anna University Chennai - CEG Campus, Guindy, Chennai.",CM,Computer Science (SS),199.5,199,198.5,199,196,178,192
1,"University Departments of Anna University Chennai - CEG Campus, Guindy, Chennai.",CS,Computer Science,200,200,199.5,199.5,198.5,185.5,
1,"University Departments of Anna University Chennai - CEG Campus, Guindy, Chennai.",EC,Electronics &Communication,200,199.5,198,198.5,195,186,180.5
1,"University Departments of Anna University Chennai - CEG Campus, Guindy, Chennai.",EE,Electrical & Electronics,198,197.5,195,195.5,189,176.5,171
1,"University Departments of Anna University Chennai - CEG Campus, Guindy, Chennai.",EM,Electronics &Communication (SS),199,198.5,197.5,197,191.5,190,175.5
1,"University Departments of Anna University Chennai - CEG Campus, Guindy, Chennai.",GI,Geo Informatics,191,188.5,188.5,187.5,179.5,159.5,155.5
1,"University Departments of Anna University Chennai - CEG Campus, Guindy, Chennai.",IE,Industrial,189,184.5,185.5,179.5,169.5,148,
1,"University Departments of Anna University Chennai - CEG Campus, Guindy, Chennai.",IM,Information Technology (SS),199,198.5,198,198,191.5,176,182.5
1,"University Departments of Anna University Chennai - CEG Campus, Guindy, Chennai.",MA,Material Science (SS),187.5,182,184,176.5,171.5,173,
1,"University Departments of Anna University Chennai - CEG Campus, Guindy, Chennai.",ME,Mechanical,195.5,193.5,191,191.5,182.5,168,
1,"University Departments of Anna University Chennai - CEG Campus, Guindy, Chennai.",MI,Mining,187,181.5,174,175,170.5,163,
1,"University Departments of Anna University Chennai - CEG Campus, Guindy, Chennai.",MN,Manufacturing,186,179,182,179.89,165,136.5,135
1,"University Departments of Anna University Chennai - CEG Campus, Guindy, Chennai.",PT,Printing & Packing Technology,181.955,170.5,173,171.5,162,131,
1,"University Departments of Anna University Chennai - CEG Campus, Guindy, Chennai.",XC,Civil Engineering (Tamil Medium),180.5,174,161,165.5,166,157.5,
1,"University Departments of Anna University Chennai - CEG Campus, Guindy, Chennai.",XM,Mechanical (Tamil Medium),180,175.5,175.5,168,166,,134.5
2,"University Departments of Anna University Chennai - ACT Campus, Guindy, Chennai.",AP,Apparel Technology (SS),166.5,156,160,152,141.5,118,129
2,"University Departments of Anna University Chennai - ACT Campus, Guindy, Chennai.",CH,Chemical Engineering,192.5,190,187,184.5,177,171.29,
2,"University Departments of Anna University Chennai - ACT Campus, Guindy, Chennai.",CL,Chemical Engineering (SS),189.5,185.5,185.5,182.5,164,151,140.5
2,"University Departments of Anna University Chennai - ACT Campus, Guindy, Chennai.",CR,Ceramic Technology (SS),170.5,157.5,152,155.5,146.5,140,
2,"University Departments of Anna University Chennai - ACT Campus, Guindy, Chennai.",FS,Food Technology (SS),189,177.615,178.5,175,167.5,176.47,
2,"University Departments of Anna University Chennai - ACT Campus, Guindy, Chennai.",IB,Industrial Bio Technology,190,187,186,181.5,185,152.5,
2,"University Departments of Anna University Chennai - ACT Campus, Guindy, Chennai.",IS,Industrial Bio Technology (SS),186,184.5,182.5,177,179.5,,144
2,"University Departments of Anna University Chennai - ACT Campus, Guindy, Chennai.",LE,Leather Technology,168,156.5,161,153.5,143.5,141.5,147.5
2,"University Departments of Anna University Chennai - ACT Campus, Guindy, Chennai.",PM,Pharmaceutical Technology (SS),181,171,166.5,169,167,125.5,
2,"University Departments of Anna University Chennai - ACT Campus, Guindy, Chennai.",PP,Petroleum And Technology (SS),176.5,168.5,173.5,163,150.5,137.5,
2,"University Departments of Anna University Chennai - ACT Campus, Guindy, Chennai.",TX,Textile Technology,169.5,160.5,153,162.5,142,144,
4,"University Departments of Anna University Chennai - MIT Campus, Chrompet, Chennai.",AE,Aeronautical,195,192.5,191.5,191,184.545,159.5,
4,"University Departments of Anna University Chennai - MIT Campus, Chrompet, Chennai.",AT,Artificial Intelligence & Data Science (SS),198,197,196,197,188.5,187,175.5
4,"University Departments of Anna University Chennai - MIT Campus, Chrompet, Chennai.",AU,Automobile Engineering,190,180.5,188,183,172,163.405,136.5
4,"University Departments of Anna University Chennai - MIT Campus, Chrompet, Chennai.",CM,Computer Science (SS),198.5,198,197,197,190,,175
4,"University Departments of Anna University Chennai - MIT Campus, Chrompet, Chennai.",CS,Computer Science,199,198.5,198,197.5,193.5,188,179.5
4,"University Departments of Anna University Chennai - MIT Campus, Chrompet, Chennai.",EC,Electronics &Communication,198.5,197.5,197,196.5,190.5,178.5,168.5
4,"University Departments of Anna University Chennai - MIT Campus, Chrompet, Chennai.",EI,Electronics And Instrumentation,195.5,193.5,192,193,180.5,174,
4,"University Departments of Anna University Chennai - MIT Campus, Chrompet, Chennai.",EM,Electronics &Communication (SS),197,197,195.5,196,188.5,175,
4,"University Departments of Anna University Chennai - MIT Campus, Chrompet, Chennai.",IM,Information Technology (SS),197.5,197,196,196.5,189,179.5,
4,"University Departments of Anna University Chennai - MIT Campus, Chrompet, Chennai.",PR,Production,185.5,180,177.5,177,167.5,149,
4,"University Departments of Anna University Chennai - MIT Campus, Chrompet, Chennai.",RA,Robotics And Automation (SS),195.5,193.5,193.5,193,186.5,164,138
4,"University Departments of Anna University Chennai - MIT Campus, Chrompet, Chennai.",RP,Rubber And Plastic Technology,177.5,172.5,167.5,165,152.5,140.5,
1112,"R M D  College (Autonomous), Thiruvallur.",AL,Artificial Intelligence And Machine Learning,175.5,170.5,159,164.5,138.5,,
1112,"R M D  College (Autonomous), Thiruvallur.",CB,Computer Science Business System,174.5,169.5,163,166.5,124,,
1112,"R M D  College (Autonomous), Thiruvallur.",CS,Computer Science,181.5,174.5,165,170.5,140,,118.5
1112,"R M D  College (Autonomous), Thiruvallur.",EC,Electronics &Communication,174.5,171,168.5,162.5,124,,
1112,"R M D  College (Autonomous), Thiruvallur.",IT,Information Technology,178.5,171.5,173,169,129.5,107.5,
1113,"R M K  College (Autonomous), Thiruvallur.",AD,Artificial Intelligence & Data Science,185,180,175,174.5,145.5,144.5,
1113,"R M K  College (Autonomous), Thiruvallur.",CB,Computer Science Business System,180,177,174,174.5,143.5,121,
1113,"R M K  College (Autonomous), Thiruvallur.",CD,Computer Sciencedesign,177.5,173.5,173,173,136,,
1113,"R M K  College (Autonomous), Thiruvallur.",CE,Civil Engineering,156,153.5,114,146.5,144.5,,
1113,"R M K  College (Autonomous), Thiruvallur.",CS,Computer Science,188.5,183,185.5,180,160.5,124,
1113,"R M K  College (Autonomous), Thiruvallur.",EA,Electronics And Communication,179.5,175.5,172,168,137,,
1113,"R M K  College (Autonomous), Thiruvallur.",EC,Electronics &Communication,184,178,171,174,130,,114
1113,"R M K  College (Autonomous), Thiruvallur.",EE,Electrical & Electronics,173.5,168.5,150,163.5,134.5,,
1113,"R M K  College (Autonomous), Thiruvallur.",EV,Electronics Vlsi Design & (VLSI DESIGN & TECH),177.5,169,170,171.5,128.5,,
1113,"R M K  College (Autonomous), Thiruvallur.",IT,Information Technology,184,180.5,180,173.5,144,103,107.5
1113,"R M K  College (Autonomous), Thiruvallur.",ME,Mechanical,167,160.5,145,152.5,149.5,,
1114,"S A  College (Autonomous), Thiruverkadu, Chennai.",AD,Artificial Intelligence & Data Science,156,146,149,143.5,123,112,
1114,"S A  College (Autonomous), Thiruverkadu, Chennai.",AM,Computer Science (AIML),152.5,142.5,149.5,144,116,,
1114,"S A  College (Autonomous), Thiruverkadu, Chennai.",CB,Computer Science Business System,143,139,138,135.5,121.5,,
1114,"S A  College (Autonomous), Thiruverkadu, Chennai.",CE,Civil Engineering,127.5,,,,106,,
1114,"S A  College (Autonomous), Thiruverkadu, Chennai.",CS,Computer Science,159,149.5,144,146,130.5,,
1114,"S A  College (Autonomous), Thiruverkadu, Chennai.",EC,Electronics &Communication,150.5,137,135,135.5,108.5,,
1114,"S A  College (Autonomous), Thiruverkadu, Chennai.",EE,Electrical & Electronics,132.5,116,,,,,
1114,"S A  College (Autonomous), Thiruverkadu, Chennai.",EV,Electronics Vlsi Design & (VLSI DESIGN & TECH),136.5,,,,,,
1114,"S A  College (Autonomous), Thiruverkadu, Chennai.",IT,Information Technology,156.5,146,150,145.5,120.5,,
1114,"S A  College (Autonomous), Thiruverkadu, Chennai.",ME,Mechanical,117.5,,,,,,
1114,"S A  College (Autonomous), Thiruverkadu, Chennai.",SC,Computer Science (Cyber Security),152.665,142.5,138,147,115,,
1118,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala EnG College (Autonomous), Avadi, Chennai.",AD,Artificial Intelligence & Data Science,164.5,154.5,145,155.5,129,,
1118,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala EnG College (Autonomous), Avadi, Chennai.",BM,Bio Medical,144.5,129.5,109.5,111.5,118,,96.5
1118,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala EnG College (Autonomous), Avadi, Chennai.",CB,Computer Science Business System,156,151,144,146,122,,
1118,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala EnG College (Autonomous), Avadi, Chennai.",CS,Computer Science,168,155,149.5,153.5,130,,
1118,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala EnG College (Autonomous), Avadi, Chennai.",EC,Electronics &Communication,161,149.5,155,146,122,,
1118,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala EnG College (Autonomous), Avadi, Chennai.",EE,Electrical & Electronics,143.5,137.5,145,134,108,,119
1118,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala EnG College (Autonomous), Avadi, Chennai.",IT,Information Technology,162.5,153,146.5,151.5,125,,
1118,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala EnG College (Autonomous), Avadi, Chennai.",ME,Mechanical,130,105,91.5,110,,97,
1120,"Velammal  College (Autonomous), Ambattur-Redhills Road, Chennai.",AD,Artificial Intelligence & Data Science,165.5,155,151.5,154,129,,
1120,"Velammal  College (Autonomous), Ambattur-Redhills Road, Chennai.",AU,Automobile Engineering,135,,129.5,96,,,
1120,"Velammal  College (Autonomous), Ambattur-Redhills Road, Chennai.",CE,Civil Engineering,144.5,101.5,,106.5,,,
1120,"Velammal  College (Autonomous), Ambattur-Redhills Road, Chennai.",CS,Computer Science,168.5,157.5,159,152,129.5,,115.5
1120,"Velammal  College (Autonomous), Ambattur-Redhills Road, Chennai.",EC,Electronics &Communication,161.5,150,142,149,119.5,,
1120,"Velammal  College (Autonomous), Ambattur-Redhills Road, Chennai.",EE,Electrical & Electronics,150.5,143.5,150,142,104,,
1120,"Velammal  College (Autonomous), Ambattur-Redhills Road, Chennai.",EI,Electronics And Instrumentation,156,140.5,152,137.5,121,,
1120,"Velammal  College (Autonomous), Ambattur-Redhills Road, Chennai.",IT,Information Technology,165.5,156,160,151.5,127.5,,
1120,"Velammal  College (Autonomous), Ambattur-Redhills Road, Chennai.",ME,Mechanical,146.5,122,139.5,124,105,,
1120,"Velammal  College (Autonomous), Ambattur-Redhills Road, Chennai.",SC,Computer Science (Cyber Security),163,155.5,148.5,149,123.5,,
1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala EnG College (Autonomous), Avadi, Chennai.",AD,Artificial Intelligence & Data Science,163,154,156,156.5,134,110.5,
1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala EnG College (Autonomous), Avadi, Chennai.",AM,Computer Science (AIML),159.5,151,145,148,124.5,120,
1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala EnG College (Autonomous), Avadi, Chennai.",BT,Bio Technology,146.5,133.5,,119.5,114.5,,
1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala EnG College (Autonomous), Avadi, Chennai.",CE,Civil Engineering,118.5,,,98.5,,,
1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala EnG College (Autonomous), Avadi, Chennai.",CH,Chemical Engineering,139.5,117,91,93,104.5,,
1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala EnG College (Autonomous), Avadi, Chennai.",CS,Computer Science,163,151.5,148.5,153,126,,
1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala EnG College (Autonomous), Avadi, Chennai.",EC,Electronics &Communication,156,146.5,148,145.5,128,,
1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala EnG College (Autonomous), Avadi, Chennai.",IT,Information Technology,160,150.5,150.5,150.5,124,,
1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala EnG College (Autonomous), Avadi, Chennai.",ME,Mechanical,123.5,,,102.5,88,,95
1128,"R M K College of  and Technology (Autonomous), Thiruvallur.",AD,Artificial Intelligence & Data Science,174,167.5,164,159.5,150.5,,
1128,"R M K College of  and Technology (Autonomous), Thiruvallur.",CS,Computer Science,173,166.5,157.5,161,131,,109.5
1128,"R M K College of  and Technology (Autonomous), Thiruvallur.",EC,Electronics &Communication,170,164,159,159.5,126,,
1128,"R M K College of  and Technology (Autonomous), Thiruvallur.",SC,Computer Science (Cyber Security),169,164,157.5,160.5,135,,
1140,"Jeppiaar Institute of Technology, Kancheepuram.",AD,Artificial Intelligence & Data Science,153.5,147,148.5,142.5,117,,
1140,"Jeppiaar Institute of Technology, Kancheepuram.",CB,Computer Science Business System,156,144.5,136.5,141.5,120,,
1140,"Jeppiaar Institute of Technology, Kancheepuram.",CS,Computer Science,157,148,142,146,111.5,,
1140,"Jeppiaar Institute of Technology, Kancheepuram.",EC,Electronics &Communication,154.5,144.5,131,142,,,
1140,"Jeppiaar Institute of Technology, Kancheepuram.",IT,Information Technology,152,145.5,122.5,145,106,,
1140,"Jeppiaar Institute of Technology, Kancheepuram.",ME,Mechanical,157,127.5,,,,,
1149,"St. Joseph's Institute of Technology (Autonomous), (OMR), Chennai.",AD,Artificial Intelligence & Data Science,167,157.5,154,158,126.5,,
1149,"St. Joseph's Institute of Technology (Autonomous), (OMR), Chennai.",CS,Computer Science,174,166.5,150.5,162.5,131.5,,
1149,"St. Joseph's Institute of Technology (Autonomous), (OMR), Chennai.",EC,Electronics &Communication,166,156.5,150.5,154.5,120.5,,
1149,"St. Joseph's Institute of Technology (Autonomous), (OMR), Chennai.",EE,Electrical & Electronics,153.5,142,144,140.5,,,
1149,"St. Joseph's Institute of Technology (Autonomous), (OMR), Chennai.",IT,Information Technology,167.5,159,149,156,126.5,,
1149,"St. Joseph's Institute of Technology (Autonomous), (OMR), Chennai.",ME,Mechanical,130,118,118.5,112,,,
1210,"Panimalar  College (Autonomous), Poonamallee, Chennai.",AD,Artificial Intelligence & Data Science,169,159.5,152.5,155.5,125,,
1210,"Panimalar  College (Autonomous), Poonamallee, Chennai.",AL,Artificial Intelligence And Machine Learning,163.5,155,149.5,153.5,126,,
1210,"Panimalar  College (Autonomous), Poonamallee, Chennai.",CB,Computer Science Business System,161.5,154,145.5,152,118,,116
1210,"Panimalar  College (Autonomous), Poonamallee, Chennai.",CS,Computer Science,173,163,158.5,158,133.5,,118
1210,"Panimalar  College (Autonomous), Poonamallee, Chennai.",EC,Electronics &Communication,165.5,155.5,150,153.5,121.5,,107
1210,"Panimalar  College (Autonomous), Poonamallee, Chennai.",EE,Electrical & Electronics,154.5,144.5,142,141,106.5,,
1210,"Panimalar  College (Autonomous), Poonamallee, Chennai.",IT,Information Technology,166.5,160,154,154.5,127,,126.5
1210,"Panimalar  College (Autonomous), Poonamallee, Chennai.",ME,Mechanical,141.5,132,126.5,121.5,100,,
1211,"Rajalakshmi  College (Autonomous), Kancheepuram.",AD,Artificial Intelligence & Data Science,189.5,185.5,184.5,182,169,154,147.5
1211,"Rajalakshmi  College (Autonomous), Kancheepuram.",AE,Aeronautical,178,168,173.5,159.5,140,103.5,
1211,"Rajalakshmi  College (Autonomous), Kancheepuram.",AL,Artificial Intelligence And Machine Learning,186,182.5,181,180,155,148.5,147.5
1211,"Rajalakshmi  College (Autonomous), Kancheepuram.",AU,Automobile Engineering,160.5,156,130.5,152.5,134.5,,
1211,"Rajalakshmi  College (Autonomous), Kancheepuram.",BM,Bio Medical,174.5,155.5,172.5,156,134.5,,
1211,"Rajalakshmi  College (Autonomous), Kancheepuram.",BT,Bio Technology,171.5,158,166.5,155,126,,99
1211,"Rajalakshmi  College (Autonomous), Kancheepuram.",CB,Computer Science Business System,187,181,185,178,159.5,114,
1211,"Rajalakshmi  College (Autonomous), Kancheepuram.",CD,Computer Sciencedesign,185,180,180.5,178,147,127.5,109.5
1211,"Rajalakshmi  College (Autonomous), Kancheepuram.",CE,Civil Engineering,162,154.5,132.5,142,131,,
1211,"Rajalakshmi  College (Autonomous), Kancheepuram.",CH,Chemical Engineering,170,154,157,153.5,154,127.5,
1211,"Rajalakshmi  College (Autonomous), Kancheepuram.",CS,Computer Science,191.5,189,187.3333333,185.5,169.5,146.5,
1211,"Rajalakshmi  College (Autonomous), Kancheepuram.",EC,Electronics &Communication,188.5,184,184.5,178.5,164,,161.5
1211,"Rajalakshmi  College (Autonomous), Kancheepuram.",EE,Electrical & Electronics,181,177,178,168.5,151.5,,
1211,"Rajalakshmi  College (Autonomous), Kancheepuram.",FD,Food Technology,173.5,167,159,150,139.5,,
1211,"Rajalakshmi  College (Autonomous), Kancheepuram.",IT,Information Technology,188.5,185,186,184.5,158.5,135,153.5
1211,"Rajalakshmi  College (Autonomous), Kancheepuram.",ME,Mechanical,171.5,162,153.5,155.5,145,,
1211,"Rajalakshmi  College (Autonomous), Kancheepuram.",MZ,Mechatronics,176,172,170.5,166,127,115.5,
1211,"Rajalakshmi  College (Autonomous), Kancheepuram.",RM,Robotics And Automation,178,167,174.5,168.5,149.5,,108.5
1211,"Rajalakshmi  College (Autonomous), Kancheepuram.",SC,Computer Science (Cyber Security),187,184.5,185.5,180.5,155,133,
1216,"Saveetha  College (Autonomous), Kancheepuram.",AD,Artificial Intelligence & Data Science,175,168,164.5,164.5,142,,101
1216,"Saveetha  College (Autonomous), Kancheepuram.",AG,Agricultural,147.5,131,128.5,133.5,122,,
1216,"Saveetha  College (Autonomous), Kancheepuram.",AL,Artificial Intelligence And Machine Learning,169,162.5,163,158.5,135.5,,
1216,"Saveetha  College (Autonomous), Kancheepuram.",BM,Bio Medical,166.5,150.5,,151.5,135.5,,
1216,"Saveetha  College (Autonomous), Kancheepuram.",CE,Civil Engineering,146,130.5,145.5,131.5,113,,
1216,"Saveetha  College (Autonomous), Kancheepuram.",CH,Chemical Engineering,152.5,144.5,142,141,119.5,,
1216,"Saveetha  College (Autonomous), Kancheepuram.",CI,Computer Science (IoT),169,162.5,159,159.5,137,,
1216,"Saveetha  College (Autonomous), Kancheepuram.",CS,Computer Science,180.5,172.5,164,167,142,,
1216,"Saveetha  College (Autonomous), Kancheepuram.",EC,Electronics &Communication,168.5,161.5,157.5,157,133.5,108,109
1216,"Saveetha  College (Autonomous), Kancheepuram.",EE,Electrical & Electronics,158,153,151,149.5,117.5,,
1216,"Saveetha  College (Autonomous), Kancheepuram.",EI,Electronics And Instrumentation,158.5,153.5,,151,118,,
1216,"Saveetha  College (Autonomous), Kancheepuram.",IT,Information Technology,175,167.5,159.5,163,137.5,125.5,
1216,"Saveetha  College (Autonomous), Kancheepuram.",MD,Medical Electronics,144,142.5,,134.5,100.5,,
1216,"Saveetha  College (Autonomous), Kancheepuram.",ME,Mechanical,152.5,142,150,131,105,,
1216,"Saveetha  College (Autonomous), Kancheepuram.",SC,Computer Science (Cyber Security),175.5,170.5,159,164,140,129,
1219,"Sri Venkateswara College of  (Autonomous), Kancheepuram.",AD,Artificial Intelligence & Data Science,190,187,186,182,159.5,143,
1219,"Sri Venkateswara College of  (Autonomous), Kancheepuram.",AU,Automobile Engineering,157,149,140.5,145.5,126,,
1219,"Sri Venkateswara College of  (Autonomous), Kancheepuram.",BT,Bio Technology,179,165,169.5,158,146,,
1219,"Sri Venkateswara College of  (Autonomous), Kancheepuram.",CE,Civil Engineering,167.5,156.5,160.5,146,139.5,,
1219,"Sri Venkateswara College of  (Autonomous), Kancheepuram.",CH,Chemical Engineering,169,156.5,148.5,148,139.5,,
1219,"Sri Venkateswara College of  (Autonomous), Kancheepuram.",CS,Computer Science,193.5,190.5,186.5,186,170.5,165,142.5
1219,"Sri Venkateswara College of  (Autonomous), Kancheepuram.",EC,Electronics &Communication,189,185,179,178,159,119.5,
1219,"Sri Venkateswara College of  (Autonomous), Kancheepuram.",EE,Electrical & Electronics,181,177.5,169,168.5,125.5,111.5,
1219,"Sri Venkateswara College of  (Autonomous), Kancheepuram.",IT,Information Technology,190.5,188.5,185.5,183,156,143,
1219,"Sri Venkateswara College of  (Autonomous), Kancheepuram.",ME,Mechanical,170.5,161,164,151.5,145.5,,
1219,"Sri Venkateswara College of  (Autonomous), Kancheepuram.",MR,Marine,,,,,,,
1219,"Sri Venkateswara College of  (Autonomous), Kancheepuram.",MU,Mechanical  And Automation,161.5,153.5,147.5,149,132.5,80,
1225,"Loyola Institute of Technology, Chennai.",AD,Artificial Intelligence & Data Science,161,146.5,144.5,142.5,111,,
1225,"Loyola Institute of Technology, Chennai.",CS,Computer Science,158.5,146.5,142.5,140.5,120.5,,
1225,"Loyola Institute of Technology, Chennai.",EC,Electronics &Communication,145,134.5,127.5,131.5,97.5,,
1225,"Loyola Institute of Technology, Chennai.",EE,Electrical & Electronics,131.5,119.5,112.5,118,,,
1225,"Loyola Institute of Technology, Chennai.",IT,Information Technology,154,142,147.5,136.5,114.5,,
1225,"Loyola Institute of Technology, Chennai.",ME,Mechanical,100.5,,,,,,
1225,"Loyola Institute of Technology, Chennai.",SC,Computer Science (Cyber Security),152,135.5,150,134,111,106,
1237,"Velammal Institute of Technology, Thiruvallur.",AD,Artificial Intelligence & Data Science,155.5,142,136,141.5,117.5,,
1237,"Velammal Institute of Technology, Thiruvallur.",CS,Computer Science,158.5,147,145.5,142,116,,
1237,"Velammal Institute of Technology, Thiruvallur.",EC,Electronics &Communication,148,141.5,140.5,133.5,,,
1237,"Velammal Institute of Technology, Thiruvallur.",EE,Electrical & Electronics,140.5,136,,130.5,,,
1237,"Velammal Institute of Technology, Thiruvallur.",IT,Information Technology,152,143,138.5,141,113,,
1237,"Velammal Institute of Technology, Thiruvallur.",ME,Mechanical,93.5,,,,,,
1237,"Velammal Institute of Technology, Thiruvallur.",MZ,Mechatronics,133.5,114.5,,99.5,,,
1304,"Easwari  College (Autonomous), Ramapuram, Chennai.",AD,Artificial Intelligence & Data Science,185.5,181.5,184,177,157,154,
1304,"Easwari  College (Autonomous), Ramapuram, Chennai.",AM,Computer Science (AIML),180.5,174.5,179,176.5,143,136.5,
1304,"Easwari  College (Autonomous), Ramapuram, Chennai.",AU,Automobile Engineering,141.5,123.5,135,125.5,,,
1304,"Easwari  College (Autonomous), Ramapuram, Chennai.",BM,Bio Medical,160.5,151,158.5,146,124,136,
1304,"Easwari  College (Autonomous), Ramapuram, Chennai.",CE,Civil Engineering,150,130.5,129,129,116.5,,
1304,"Easwari  College (Autonomous), Ramapuram, Chennai.",CS,Computer Science,185,178,179.5,176,154,131,142.5
1304,"Easwari  College (Autonomous), Ramapuram, Chennai.",EC,Electronics &Communication,179.5,174.5,172,168.5,141,124,
1304,"Easwari  College (Autonomous), Ramapuram, Chennai.",EE,Electrical & Electronics,170,165,167.415,156.5,136.5,,
1304,"Easwari  College (Autonomous), Ramapuram, Chennai.",IT,Information Technology,182,175.5,177.5,173.5,144,118.5,
1304,"Easwari  College (Autonomous), Ramapuram, Chennai.",ME,Mechanical,157.5,136.5,156.5,128.5,115,,
1304,"Easwari  College (Autonomous), Ramapuram, Chennai.",RM,Robotics And Automation,166.5,161,161.5,154,127.5,,
1304,"Easwari  College (Autonomous), Ramapuram, Chennai.",SC,Computer Science (Cyber Security),179.5,175.5,174.5,172,147,128.5,
1306,"Jeppiaar  College, (OMR), Chennai.",AD,Artificial Intelligence & Data Science,169.5,162,153.5,155,139.5,,
1306,"Jeppiaar  College, (OMR), Chennai.",BT,Bio Technology,161.5,152.5,,147,91,,
1306,"Jeppiaar  College, (OMR), Chennai.",CS,Computer Science,164,158,150.5,153,128.5,,
1306,"Jeppiaar  College, (OMR), Chennai.",EC,Electronics &Communication,159,150,133,146,118,,
1306,"Jeppiaar  College, (OMR), Chennai.",IT,Information Technology,162.5,155,145,151.5,127,,
1306,"Jeppiaar  College, (OMR), Chennai.",ME,Mechanical,125.5,106.5,123,103,,,
1307,"Jerusalem College of  (Autonomous), Pallikaranai, Chennai.",AD,Artificial Intelligence & Data Science,161.5,154.5,150.5,143,136,133.5,
1307,"Jerusalem College of  (Autonomous), Pallikaranai, Chennai.",AM,Computer Science (AIML),152.5,140.5,143,142,125,122.5,
1307,"Jerusalem College of  (Autonomous), Pallikaranai, Chennai.",BM,Bio Medical,149.5,113,133,,119.5,106,
1307,"Jerusalem College of  (Autonomous), Pallikaranai, Chennai.",CB,Computer Science Business System,151,141.5,142,141,127.5,,
1307,"Jerusalem College of  (Autonomous), Pallikaranai, Chennai.",CS,Computer Science,160.5,147,152.5,144.5,123.5,144.5,
1307,"Jerusalem College of  (Autonomous), Pallikaranai, Chennai.",EC,Electronics &Communication,153,142.5,145.5,144.5,119.5,,
1307,"Jerusalem College of  (Autonomous), Pallikaranai, Chennai.",EE,Electrical & Electronics,139.5,135,139.5,131,121.5,,
1307,"Jerusalem College of  (Autonomous), Pallikaranai, Chennai.",IT,Information Technology,156.5,146,153,143.5,140.5,133.5,
1307,"Jerusalem College of  (Autonomous), Pallikaranai, Chennai.",SC,Computer Science (Cyber Security),149.5,140,,141.5,122.5,,
1309,"Meenakshi Sundararajan  College, Kodambakkam, Chennai.",AD,Artificial Intelligence & Data Science,176.5,166.5,,164,148,110,
1309,"Meenakshi Sundararajan  College, Kodambakkam, Chennai.",CE,Civil Engineering,130,,126.5,,,,
1309,"Meenakshi Sundararajan  College, Kodambakkam, Chennai.",CS,Computer Science,184.5,179.5,183,171.5,160,134.5,
1309,"Meenakshi Sundararajan  College, Kodambakkam, Chennai.",EC,Electronics &Communication,170.5,160,164.5,159.5,128,,
1309,"Meenakshi Sundararajan  College, Kodambakkam, Chennai.",EE,Electrical & Electronics,160,146,146.5,143.5,125,136,
1309,"Meenakshi Sundararajan  College, Kodambakkam, Chennai.",IT,Information Technology,177,170,172,168,151.5,116.5,
1309,"Meenakshi Sundararajan  College, Kodambakkam, Chennai.",ME,Mechanical,142.5,121,,119.5,,84.5,
1311,"K C G College of Technology (Autonomous), Karappakkam, Chennai.",AD,Artificial Intelligence & Data Science,172,159.5,171,157.5,138,,
1311,"K C G College of Technology (Autonomous), Karappakkam, Chennai.",AE,Aeronautical,165.5,159,158,130.5,134,164,
1311,"K C G College of Technology (Autonomous), Karappakkam, Chennai.",AO,Aerospace,178,166,164.5,123,141,137,
1311,"K C G College of Technology (Autonomous), Karappakkam, Chennai.",AU,Automobile Engineering,128.5,103.5,118.5,95.5,,,
1311,"K C G College of Technology (Autonomous), Karappakkam, Chennai.",CE,Civil Engineering,156.5,,,124.5,,,
1311,"K C G College of Technology (Autonomous), Karappakkam, Chennai.",CS,Computer Science,166.5,156,161.5,155,129,,
1311,"K C G College of Technology (Autonomous), Karappakkam, Chennai.",EC,Electronics &Communication,163,150,159,149.5,118.5,,
1311,"K C G College of Technology (Autonomous), Karappakkam, Chennai.",EE,Electrical & Electronics,149.5,145.5,146.5,140.5,115,,
1311,"K C G College of Technology (Autonomous), Karappakkam, Chennai.",FT,Fashion Technology,150,115,104.5,109,,,
1311,"K C G College of Technology (Autonomous), Karappakkam, Chennai.",IT,Information Technology,165,154.5,158.5,150.5,131.5,,
